Customer ID,Customer Name,Customer Segment,Country,Region,State or Province,City,Postal Code,Order ID
3177,Laurie Petty,Consumer,United States,South,Florida,Jupiter,33458,90819
3179,Marie Pittman,Corporate,United States,Central,Minnesota,Owatonna,55060,86989
3187,Sidney Gilliam,Small Business,United States,South,Florida,Riverview,33569,89025
3191,Jenny Hawkins,Corporate,United States,Central,Wisconsin,Stevens Point,54481,86447
3191,Jenny Hawkins,Corporate,United States,Central,Wisconsin,Stevens Point,54481,86448
3194,Angela Rose,Consumer,United States,South,Florida,Spring Hill,34609,89805
3194,Angela Rose,Consumer,United States,South,Florida,Spring Hill,34609,89805
3196,Rick Foster Hawkins,Home Office,United States,West,California,San Francisco,94109,24294
3197,Wallace Pugh,Home Office,United States,Central,Illinois,Northbrook,60062,90850
3205,Alvin Mullins,Consumer,United States,West,Idaho,Rexburg,83440,87933
3206,Dana Rankin,Consumer,United States,West,Idaho,Twin Falls,83301,87933
3206,Dana Rankin,Consumer,United States,West,Idaho,Twin Falls,83301,87934
3206,Dana Rankin,Consumer,United States,West,Idaho,Twin Falls,83301,87935
3209,Elsie Floyd,Corporate,United States,West,California,Beverly Hills,90210,90739
3211,Jonathan Crabtree,Corporate,United States,Central,Illinois,Addison,60101,91522
3211,Jonathan Crabtree,Corporate,United States,Central,Illinois,Addison,60101,91522
3221,Sean Pugh,Corporate,United States,South,Florida,Sunrise,33322,90815
3222,Diane Lu,Corporate,United States,South,Florida,Tallahassee,32303,90814
3222,Diane Lu,Corporate,United States,South,Florida,Tallahassee,32303,90814
3224,Claudia White,Small Business,United States,South,Tennessee,Gallatin,37066,86508
3225,Robyn Crawford,Small Business,United States,South,Tennessee,Germantown,38138,86507
3226,Arthur Gold,Small Business,United States,South,Tennessee,Hendersonville,37075,86507
3226,Arthur Gold,Small Business,United States,South,Tennessee,Hendersonville,37075,86507
3226,Arthur Gold,Small Business,United States,South,Tennessee,Hendersonville,37075,86507
3226,Arthur Gold,Small Business,United States,South,Tennessee,Hendersonville,37075,86509
3229,Sharon Kessler,Small Business,United States,Central,Wisconsin,Superior,54880,87435
3230,Monica Stuart,Small Business,United States,Central,Wisconsin,Waukesha,53186,87435
3230,Monica Stuart,Small Business,United States,Central,Wisconsin,Waukesha,53186,87436
3230,Monica Stuart,Small Business,United States,Central,Wisconsin,Waukesha,53186,87436
3238,Kathleen P Bloom,Corporate,United States,West,Oregon,Corvallis,97330,89564
3243,Marlene Phillips,Small Business,United States,East,Connecticut,Bristol,6010,88329
3246,Wanda Harris,Small Business,United States,East,New Hampshire,Hudson,3051,88330
3248,Earl Donnelly,Small Business,United States,South,Louisiana,Slidell,70458,87297
3249,Nicole Goldstein,Corporate,United States,East,Maryland,Annapolis,21403,87298
3251,Peter Brooks,Corporate,United States,East,New York,New York City,10112,39076
3252,Milton Harrell,Small Business,United States,East,New York,Rotterdam,12306,87296
3252,Milton Harrell,Corporate,United States,East,New York,Rotterdam,12306,87299
3255,Maureen Whitley,Home Office,United States,South,Florida,Tamarac,33319,90488
3257,Sharon Marcus,Consumer,United States,West,Washington,Longview,98632,88825
3257,Sharon Marcus,Consumer,United States,West,Washington,Longview,98632,88826
3258,Gretchen Best Wilkins,Consumer,United States,West,Washington,Lynnwood,98037,88824
3261,Steven Long,Consumer,United States,Central,Michigan,Adrian,49221,90296
3264,Becky Puckett,Corporate,United States,West,California,Eureka,95501,89835
3266,Edgar Kumar,Corporate,United States,East,Maine,Sanford,4073,89836
3269,Billie Stern,Corporate,United States,East,New Jersey,North Plainfield,7060,89836
3275,Tamara Dickinson,Home Office,United States,West,Washington,Mount Vernon,98273,86233
3275,Tamara Dickinson,Small Business,United States,West,Washington,Mount Vernon,98273,86234
3275,Tamara Dickinson,Small Business,United States,West,Washington,Mount Vernon,98273,86234
3279,Ricky Allred,Home Office,United States,South,South Carolina,Columbia,29203,90766
3279,Ricky Allred,Home Office,United States,South,South Carolina,Columbia,29203,90766
3279,Ricky Allred,Home Office,United States,South,South Carolina,Columbia,29203,90766
3279,Ricky Allred,Home Office,United States,South,South Carolina,Columbia,29203,90767
3283,William Woodard,Corporate,United States,South,Florida,Kendall,33156,90752
3283,William Woodard,Corporate,United States,South,Florida,Kendall,33156,90753
3284,Michael Shaffer,Corporate,United States,South,Florida,Kissimmee,34741,90751
3285,Ricky Garner,Consumer,United States,South,Virginia,Herndon,20170,90750
3285,Ricky Garner,Consumer,United States,South,Virginia,Herndon,20170,90750
3287,Mary Norman,Small Business,United States,West,California,Granite Bay,95746,89897
3303,Carole Creech,Home Office,United States,South,Florida,Lake Worth,33461,87795
3306,Claire Warren,Small Business,United States,East,Connecticut,New London,6320,90461
3307,Edwin Blackburn,Small Business,United States,East,Massachusetts,Agawam,1001,90462
3309,Edwin Chung,Small Business,United States,East,Massachusetts,Natick,1760,90460
3310,Tiffany Grossman Hardin,Small Business,United States,East,Massachusetts,Sandwich,2563,90460
3311,Jackie Flynn,Small Business,United States,East,Massachusetts,Winchester,1890,90462
3314,Billy Hale,Small Business,United States,East,New Jersey,Fort Lee,7024,90462
3319,Marlene Davidson,Small Business,United States,South,Tennessee,Hendersonville,37075,90104
3320,Alicia Maynard,Small Business,United States,South,Tennessee,Jackson,38301,90103
3320,Alicia Maynard,Small Business,United States,South,Tennessee,Jackson,38301,90103
3324,Leslie Jacobson,Consumer,United States,West,Arizona,El Mirage,85335,90985
3325,Diane Barr,Consumer,United States,West,Oregon,Coos Bay,97420,90986
3325,Diane Barr,Consumer,United States,West,Oregon,Coos Bay,97420,90987
3327,Bob Gibson,Small Business,United States,Central,Michigan,Port Huron,48060,87272
3327,Bob Gibson,Small Business,United States,Central,Michigan,Port Huron,48060,87272
3331,Elisabeth Shaw,Corporate,United States,South,Florida,Ormond Beach,32174,86283
3331,Elisabeth Shaw,Corporate,United States,South,Florida,Ormond Beach,32174,86284
3338,Constance Robertson,Consumer,United States,South,Florida,Tampa,33614,85979
3339,Lester Copeland,Consumer,United States,South,Florida,Titusville,32780,85981
3339,Lester Copeland,Consumer,United States,South,Florida,Titusville,32780,85981
3340,Phillip Blum,Consumer,United States,West,Oregon,Troutdale,97060,85980
3342,Paul Tate,Home Office,United States,East,District of Columbia,Washington,20006,21572
3344,Jim Hinson,Home Office,United States,Central,Michigan,Rochester Hills,48307,89928
3347,Carrie McIntosh,Consumer,United States,South,Florida,Royal Palm Beach,33411,89355
3347,Carrie McIntosh,Consumer,United States,South,Florida,Royal Palm Beach,33411,89355
3347,Carrie McIntosh,Consumer,United States,South,Florida,Royal Palm Beach,33411,89356
3350,Amy York,Small Business,United States,West,Washington,Parkland,98444,91296
3351,Nathan Wyatt,Small Business,United States,West,Washington,Pasco,99301,91297
3351,Nathan Wyatt,Small Business,United States,West,Washington,Pasco,99301,91298
3354,Sara Faulkner,Corporate,United States,West,California,Calexico,92231,88589
3354,Sara Faulkner,Corporate,United States,West,California,Calexico,92231,88589
3354,Sara Faulkner,Corporate,United States,West,California,Calexico,92231,88590
3355,Glenda Simon,Corporate,United States,West,California,Camarillo,93010,88587
3355,Glenda Simon,Corporate,United States,West,California,Camarillo,93010,88587
3355,Glenda Simon,Corporate,United States,West,California,Camarillo,93010,88587
3356,Richard Tan,Corporate,United States,West,Idaho,Eagle,83616,88588
3356,Richard Tan,Corporate,United States,West,Idaho,Eagle,83616,88588
3356,Richard Tan,Corporate,United States,West,Idaho,Eagle,83616,88588
3359,Jeffrey Cheng,Home Office,United States,Central,Wisconsin,Wauwatosa,53213,91437
3360,Daniel Huff,Home Office,United States,Central,Wisconsin,West Allis,53214,91435
3361,Oscar Kenney,Home Office,United States,Central,Wisconsin,West Bend,53095,91435
3361,Oscar Kenney,Home Office,United States,Central,Wisconsin,West Bend,53095,91436
3361,Oscar Kenney,Home Office,United States,Central,Wisconsin,West Bend,53095,91438
3366,Dana Boyle,Home Office,United States,East,Ohio,Troy,45373,90501
3366,Dana Boyle,Home Office,United States,East,Ohio,Troy,45373,90501
3367,Renee McKenzie,Home Office,United States,East,Ohio,Upper Arlington,43221,90502
3367,Renee McKenzie,Home Office,United States,East,Ohio,Upper Arlington,43221,90502
3369,Stacy Byrne,Home Office,United States,East,Ohio,Westerville,43081,90500
3374,Jamie Ward,Corporate,United States,East,Maryland,Odenton,21113,87473
3374,Jamie Ward,Home Office,United States,East,Maryland,Odenton,21113,87474
3374,Jamie Ward,Home Office,United States,East,Maryland,Odenton,21113,87474
3374,Jamie Ward,Home Office,United States,East,Maryland,Odenton,21113,87474
3379,Annette McIntyre,Corporate,United States,South,Georgia,Kennesaw,30144,88837
3379,Annette McIntyre,Home Office,United States,South,Georgia,Kennesaw,30144,88839
3380,Eva Decker,Home Office,United States,South,Georgia,La Grange,30240,88838
3380,Eva Decker,Home Office,United States,South,Georgia,La Grange,30240,88838
3380,Eva Decker,Home Office,United States,South,Georgia,La Grange,30240,88838
3381,Christopher Norton Patterson,Corporate,United States,South,Georgia,Macon,31204,88836
3381,Christopher Norton Patterson,Home Office,United States,South,Georgia,Macon,31204,88840
3385,Daniel Richmond,Corporate,United States,East,Ohio,Boardman,44512,88745
3385,Daniel Richmond,Corporate,United States,East,Ohio,Boardman,44512,88745
3386,Carmen Elmore,Corporate,United States,East,Ohio,Bowling Green,43402,88746
3386,Carmen Elmore,Corporate,United States,East,Ohio,Bowling Green,43402,88746
3388,Aaron Shaffer,Corporate,United States,West,California,Fairfield,94533,90154
3393,Irene Murphy,Consumer,United States,West,Washington,Pullman,99163,87908
3393,Irene Murphy,Consumer,United States,West,Washington,Pullman,99163,87909
3397,Andrea Shaw,Small Business,United States,Central,Illinois,Danville,61832,87535
3397,Andrea Shaw,Small Business,United States,Central,Illinois,Danville,61832,87536
3397,Andrea Shaw,Small Business,United States,Central,Illinois,Danville,61832,87536
3399,Marvin Reid,Small Business,United States,Central,Illinois,Des Plaines,60016,87534
3400,Florence Gold,Small Business,United States,East,West Virginia,Fairmont,26554,87537
3403,Tammy Buckley,Consumer,United States,West,Wyoming,Cheyenne,82001,87530
